id,member_id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt
LOAN_00001183,MEM_0001183,29470,21593, 60 months,7.05,979.9204395473787,A,1 year,MORTGAGE,112496,Verified,2018-04-23,Late (31-120 days),car,37.52,1,741,746,12,1,23167,19.3,6,11725
LOAN_00001184,MEM_0001184,21491,10470, 60 months,13.3,590.9401129447365,D,< 1 year,OWN,34886,Source Verified,2016-11-10,Fully Paid,car,35.38,0,631,636,12,2,29401,45.1,34,40885
LOAN_00001185,MEM_0001185,2341,22326, 60 months,10.620000000000001,972.6730277286055,C,3 years,MORTGAGE,38783,Not Verified,2015-07-25,Charged Off,credit_card,26.37,2,619,624,21,2,20500,27.1,32,2080
LOAN_00001186,MEM_0001186,25791,5597, 36 months,10.89,1094.1435436572472,B,1 year,MORTGAGE,157532,Source Verified,2017-06-20,Fully Paid,car,35.94,0,685,690,15,1,38233,45.3,17,2121
LOAN_00001187,MEM_0001187,1338,38304, 36 months,13.24,955.7505116683981,E,< 1 year,MORTGAGE,155400,Verified,2015-07-24,Current,home_improvement,12.65,1,631,636,28,2,9541,47.2,19,18088
LOAN_00001188,MEM_0001188,6895,31788, 36 months,20.75,796.1162647634867,D,1 year,RENT,87709,Source Verified,2017-12-13,Fully Paid,other,33.13,4,639,644,28,2,21691,99.2,31,15512
LOAN_00001189,MEM_0001189,13254,37930, 60 months,24.09,485.16065655658764,D,2 years,RENT,183144,Not Verified,2017-07-24,Fully Paid,medical,27.4,4,836,841,17,0,21013,55.3,27,39764
LOAN_00001190,MEM_0001190,12344,34071, 36 months,18.71,983.5762303975239,C,2 years,MORTGAGE,190779,Not Verified,2015-02-01,Fully Paid,medical,29.36,4,767,772,20,0,17939,76.9,33,8473
LOAN_00001191,MEM_0001191,2750,6067, 36 months,31.53,1367.2218981289761,F,< 1 year,MORTGAGE,75036,Source Verified,2015-10-23,Current,car,3.43,4,620,625,22,1,40407,9.3,5,49386
LOAN_00001192,MEM_0001192,3421,6024, 60 months,20.68,60.02325719601767,B,1 year,MORTGAGE,82105,Not Verified,2017-04-19,Fully Paid,major_purchase,13.96,2,762,767,20,1,47968,60.2,44,4939
LOAN_00001193,MEM_0001193,6319,8715, 36 months,22.56,244.19708977305103,C,1 year,MORTGAGE,75118,Verified,2018-09-02,Fully Paid,debt_consolidation,1.95,3,611,616,17,1,49979,27.7,16,19795
LOAN_00001194,MEM_0001194,16896,32770, 36 months,21.28,223.67107982479078,F,5 years,MORTGAGE,59858,Verified,2015-11-13,Current,medical,6.02,4,635,640,17,1,21714,26.4,11,22922
LOAN_00001195,MEM_0001195,12918,12226, 60 months,14.5,1388.6476891946384,A,10+ years,MORTGAGE,131652,Verified,2015-06-03,Current,car,10.86,0,612,617,9,0,8870,99.5,12,14522
LOAN_00001196,MEM_0001196,26064,36399, 60 months,21.93,1010.9841489957913,A,10+ years,MORTGAGE,146274,Source Verified,2017-08-19,Current,debt_consolidation,23.43,0,707,712,2,0,4107,31.3,11,33377
LOAN_00001197,MEM_0001197,28935,14412, 60 months,28.11,1430.0927543817184,G,1 year,RENT,100545,Source Verified,2016-06-26,Fully Paid,other,30.4,3,776,781,14,2,30396,87.1,25,48976
LOAN_00001198,MEM_0001198,38641,13569, 60 months,19.04,895.079246158021,F,3 years,OWN,143041,Verified,2016-11-24,Charged Off,home_improvement,4.34,1,650,655,17,0,25883,46.1,49,9762
LOAN_00001199,MEM_0001199,30711,3369, 60 months,5.18,719.5127008809178,D,2 years,MORTGAGE,38057,Source Verified,2018-06-30,Fully Paid,other,2.19,1,711,716,5,1,34270,38.1,31,26271
LOAN_00001200,MEM_0001200,5806,33021, 60 months,20.85,1198.8972221308256,C,1 year,OWN,38857,Verified,2018-11-19,Charged Off,major_purchase,35.35,4,807,812,8,0,16298,14.1,45,12327
LOAN_00001201,MEM_0001201,13182,1528, 36 months,13.7,283.3662878390756,C,3 years,RENT,54083,Not Verified,2017-03-25,Charged Off,car,5.22,0,625,630,23,1,38116,66.3,26,35922
LOAN_00001202,MEM_0001202,23297,31314, 36 months,5.2,602.940268660116,B,10+ years,OWN,55368,Source Verified,2018-08-23,Current,major_purchase,17.93,3,820,825,9,2,32541,53.4,25,41799
LOAN_00001203,MEM_0001203,20541,38443, 60 months,21.1,726.0976487746244,C,< 1 year,MORTGAGE,109326,Verified,2015-06-14,Current,home_improvement,4.51,1,835,840,12,2,4917,61.9,23,7827
LOAN_00001204,MEM_0001204,29921,19047, 60 months,15.35,482.76467204257136,C,2 years,RENT,73471,Verified,2016-11-03,Fully Paid,home_improvement,21.4,4,739,744,29,2,36421,83.3,42,16359
LOAN_00001205,MEM_0001205,17774,20748, 36 months,18.7,588.3641379922938,A,< 1 year,MORTGAGE,179748,Verified,2018-10-13,Fully Paid,debt_consolidation,4.25,4,695,700,8,1,15481,79.6,38,4431
LOAN_00001206,MEM_0001206,38198,36109, 60 months,23.29,163.25252104040646,C,10+ years,RENT,190697,Source Verified,2017-12-28,Charged Off,medical,30.49,3,675,680,17,0,22316,10.1,7,39093
LOAN_00001207,MEM_0001207,9820,14919, 60 months,15.82,337.07620470185907,C,10+ years,MORTGAGE,163098,Not Verified,2017-02-17,Fully Paid,other,3.42,0,774,779,29,1,10424,4.7,7,31746
LOAN_00001208,MEM_0001208,25070,16256, 36 months,18.060000000000002,536.4702444798461,D,1 year,OWN,120159,Source Verified,2016-10-10,Fully Paid,car,17.21,1,642,647,3,0,19767,52.6,8,5651
LOAN_00001209,MEM_0001209,5232,5905, 36 months,10.81,1204.041128188045,C,< 1 year,RENT,187709,Verified,2018-07-07,Fully Paid,medical,16.82,1,787,792,29,0,26450,12.5,48,17746
LOAN_00001210,MEM_0001210,12122,9884, 60 months,11.1,314.62116452215264,E,10+ years,MORTGAGE,147126,Source Verified,2017-09-26,Charged Off,credit_card,36.83,0,806,811,27,0,21751,97.3,32,21679
LOAN_00001211,MEM_0001211,16023,29906, 60 months,20.93,552.6285422771257,C,2 years,MORTGAGE,144427,Not Verified,2018-01-13,Fully Paid,debt_consolidation,17.19,0,713,718,5,2,28860,66.6,41,44376
LOAN_00001212,MEM_0001212,9007,6950, 36 months,13.98,144.13441788555602,C,< 1 year,OWN,147413,Not Verified,2015-03-15,Fully Paid,major_purchase,2.84,4,761,766,6,1,45097,87.6,44,22481
LOAN_00001213,MEM_0001213,18905,2360, 60 months,8.27,857.8012999985787,C,< 1 year,MORTGAGE,115104,Source Verified,2018-06-18,Fully Paid,debt_consolidation,21.74,0,678,683,14,1,48292,2.7,32,37915
LOAN_00001214,MEM_0001214,30398,38895, 36 months,6.89,936.3137878043452,B,< 1 year,MORTGAGE,92527,Not Verified,2015-05-21,Fully Paid,car,29.0,2,758,763,7,1,2710,45.8,46,32018
LOAN_00001215,MEM_0001215,35268,22946, 36 months,14.46,1304.998872020142,C,3 years,RENT,117324,Source Verified,2016-04-25,Fully Paid,debt_consolidation,13.49,3,826,831,18,1,7003,46.1,16,27508
LOAN_00001216,MEM_0001216,7737,9730, 60 months,14.3,1237.718197827848,D,3 years,RENT,194334,Source Verified,2018-07-16,Fully Paid,other,24.34,3,750,755,28,1,37913,24.4,42,31459
LOAN_00001217,MEM_0001217,37062,23161, 36 months,21.07,463.7980342916267,C,1 year,MORTGAGE,176153,Not Verified,2018-11-02,Fully Paid,home_improvement,4.87,0,627,632,20,1,36931,8.6,15,2790
LOAN_00001218,MEM_0001218,26510,28738, 36 months,17.42,248.5828493252966,E,< 1 year,OWN,83496,Verified,2016-08-11,Current,home_improvement,17.01,3,641,646,28,0,26579,27.9,5,23745
LOAN_00001219,MEM_0001219,20426,4925, 36 months,7.87,276.3206142050854,D,3 years,RENT,72608,Source Verified,2016-04-10,Current,home_improvement,6.64,4,790,795,9,0,22759,68.2,8,37370
LOAN_00001220,MEM_0001220,38265,9463, 60 months,15.16,1454.9977174086446,B,2 years,MORTGAGE,98833,Verified,2015-07-05,Current,home_improvement,10.95,1,787,792,10,2,4518,3.4,36,6107
LOAN_00001221,MEM_0001221,18850,18412, 60 months,23.14,1026.1774303106681,C,2 years,RENT,74214,Not Verified,2017-06-07,Late (31-120 days),car,25.64,1,653,658,18,2,34022,49.9,9,18702
LOAN_00001222,MEM_0001222,1614,23402, 60 months,8.19,111.727642314697,D,10+ years,RENT,91520,Verified,2015-07-21,Fully Paid,home_improvement,30.14,3,754,759,3,0,40355,44.3,8,1130
LOAN_00001223,MEM_0001223,22776,35010, 36 months,18.8,248.32991981538714,D,< 1 year,MORTGAGE,122076,Source Verified,2018-07-21,Charged Off,debt_consolidation,12.46,0,715,720,4,1,38805,26.3,49,24869
LOAN_00001224,MEM_0001224,25077,26717, 36 months,16.88,754.4100943963858,E,1 year,OWN,95489,Not Verified,2018-12-12,Fully Paid,home_improvement,39.59,3,835,840,11,2,38726,29.7,47,22909
LOAN_00001225,MEM_0001225,10374,10797, 60 months,22.97,351.3517662250237,D,10+ years,MORTGAGE,77489,Source Verified,2015-07-25,Fully Paid,car,11.39,2,647,652,3,1,10519,21.8,37,12467
LOAN_00001226,MEM_0001226,36435,21594, 36 months,8.01,1215.3055282500275,A,3 years,RENT,74124,Not Verified,2017-06-27,Fully Paid,medical,6.01,4,795,800,5,0,39966,64.8,19,18640
LOAN_00001227,MEM_0001227,31907,7406, 36 months,23.83,881.1648204755791,A,10+ years,MORTGAGE,72689,Source Verified,2015-12-07,Charged Off,medical,34.7,3,770,775,4,0,27091,47.1,12,3044
LOAN_00001228,MEM_0001228,14409,14965, 60 months,17.42,938.3167012944826,D,3 years,RENT,172947,Verified,2018-11-22,Current,credit_card,25.99,4,729,734,18,1,10153,77.5,37,16853
LOAN_00001229,MEM_0001229,17514,14733, 36 months,21.94,721.0970446713571,B,3 years,RENT,77139,Source Verified,2016-09-05,Fully Paid,medical,27.18,0,805,810,8,2,28752,70.4,24,29518
LOAN_00001230,MEM_0001230,30866,27926, 36 months,9.93,421.2910243681575,C,10+ years,RENT,137191,Verified,2015-03-01,Charged Off,credit_card,31.77,0,801,806,25,2,33237,55.2,29,41000
LOAN_00001231,MEM_0001231,3983,29783, 36 months,19.79,904.6352391436925,D,1 year,OWN,142788,Source Verified,2015-04-05,Charged Off,car,39.98,4,747,752,19,2,23326,97.1,38,35830
LOAN_00001232,MEM_0001232,32705,18824, 36 months,20.62,1089.606566933061,C,5 years,MORTGAGE,50192,Source Verified,2016-10-26,Fully Paid,medical,11.36,3,781,786,20,1,19617,39.2,13,37707
LOAN_00001233,MEM_0001233,21662,37394, 36 months,12.95,587.874712563742,C,3 years,RENT,75630,Source Verified,2015-04-25,Fully Paid,car,21.92,0,814,819,8,1,23748,87.5,48,40763
LOAN_00001234,MEM_0001234,24510,29287, 36 months,12.68,782.1682643958612,D,< 1 year,RENT,172718,Source Verified,2016-08-23,Fully Paid,major_purchase,28.17,2,730,735,24,0,28312,47.7,20,16728
LOAN_00001235,MEM_0001235,13651,17568, 60 months,21.16,1267.5417571844482,A,3 years,OWN,44537,Source Verified,2017-01-04,Current,credit_card,5.85,2,619,624,7,2,2797,22.2,17,12895
LOAN_00001236,MEM_0001236,29535,31436, 60 months,6.87,265.58855464256743,D,3 years,MORTGAGE,180158,Not Verified,2017-02-06,Fully Paid,other,12.27,4,703,708,6,2,22334,63.7,10,27650
LOAN_00001237,MEM_0001237,7640,22380, 36 months,19.71,840.5754079474456,D,5 years,RENT,196333,Verified,2017-06-01,Fully Paid,debt_consolidation,12.27,2,750,755,28,1,42532,49.4,14,45291
LOAN_00001238,MEM_0001238,16317,25796, 60 months,5.86,555.1983596523808,C,10+ years,MORTGAGE,129595,Verified,2015-10-26,Charged Off,home_improvement,13.1,4,786,791,19,1,37143,33.9,32,20918
LOAN_00001239,MEM_0001239,8564,9031, 60 months,8.81,1069.0523994149842,B,< 1 year,MORTGAGE,173618,Not Verified,2016-05-15,Fully Paid,credit_card,28.73,3,794,799,23,0,33467,84.8,42,38886
LOAN_00001240,MEM_0001240,28345,22947, 60 months,18.28,77.27485258547225,D,< 1 year,MORTGAGE,194093,Source Verified,2017-12-23,Current,medical,23.7,1,729,734,14,1,9991,6.7,17,28605
LOAN_00001241,MEM_0001241,29687,4188, 36 months,6.97,1022.1862847146236,C,< 1 year,MORTGAGE,177331,Verified,2017-04-23,Current,debt_consolidation,28.64,0,837,842,12,2,18245,32.3,15,46256
LOAN_00001242,MEM_0001242,14737,26669, 60 months,27.44,199.20171432347175,A,3 years,RENT,145976,Not Verified,2018-03-05,Fully Paid,medical,20.49,0,632,637,22,2,24366,73.1,31,39866
LOAN_00001243,MEM_0001243,10323,36713, 36 months,22.37,143.91324184080412,E,3 years,OWN,46813,Not Verified,2018-10-28,Fully Paid,debt_consolidation,38.22,3,776,781,27,0,27318,18.0,26,5223
LOAN_00001244,MEM_0001244,16229,32813, 60 months,17.53,1100.7037863899889,D,2 years,RENT,51193,Not Verified,2016-01-04,Fully Paid,medical,20.83,3,708,713,16,0,34061,49.6,30,38845
LOAN_00001245,MEM_0001245,9502,7765, 60 months,21.38,978.4961217109066,C,5 years,MORTGAGE,198714,Verified,2015-12-15,Fully Paid,home_improvement,24.14,3,839,844,7,0,2423,36.2,34,9145
LOAN_00001246,MEM_0001246,1545,24171, 36 months,22.75,1347.6570997943552,C,10+ years,RENT,99308,Not Verified,2015-12-25,Charged Off,other,11.93,0,748,753,13,0,13792,32.9,25,5791
LOAN_00001247,MEM_0001247,38114,11807, 60 months,15.19,803.4996859109355,F,< 1 year,RENT,140874,Not Verified,2015-06-11,Current,major_purchase,2.35,4,661,666,7,2,43909,41.5,13,31222
LOAN_00001248,MEM_0001248,30430,11204, 36 months,21.99,818.5354170143924,D,< 1 year,RENT,38261,Verified,2018-06-02,Fully Paid,other,32.62,2,829,834,8,2,5883,54.0,16,27168
LOAN_00001249,MEM_0001249,10996,28066, 60 months,11.9,1075.1758615859983,C,2 years,MORTGAGE,156045,Not Verified,2017-02-22,Fully Paid,car,34.26,0,624,629,12,0,29521,30.7,19,44401
LOAN_00001250,MEM_0001250,28788,38367, 60 months,13.27,518.9264857122141,D,3 years,MORTGAGE,130650,Verified,2018-06-23,Late (31-120 days),medical,34.03,1,785,790,29,0,3981,40.3,22,42782
LOAN_00001251,MEM_0001251,30969,23658, 60 months,16.17,103.52306036180221,B,2 years,RENT,147548,Source Verified,2018-10-31,Fully Paid,medical,32.07,4,743,748,9,2,15662,62.3,11,47653
LOAN_00001252,MEM_0001252,14919,38081, 60 months,19.28,383.5664472926339,B,2 years,RENT,133217,Verified,2016-05-08,Fully Paid,other,10.74,3,756,761,28,2,19358,33.1,33,30496
LOAN_00001253,MEM_0001253,4810,35986, 36 months,5.6,395.1194472497316,B,3 years,RENT,164405,Verified,2017-10-16,Current,credit_card,22.99,1,725,730,10,2,21393,86.9,30,28519
LOAN_00001254,MEM_0001254,31586,14786, 36 months,13.81,536.7053329033811,B,1 year,RENT,130350,Source Verified,2018-04-09,Fully Paid,home_improvement,32.6,2,622,627,9,0,315,80.3,26,26080
LOAN_00001255,MEM_0001255,17371,30283, 60 months,17.17,1418.0209629086712,D,10+ years,MORTGAGE,165947,Not Verified,2015-10-21,Current,debt_consolidation,25.02,2,824,829,21,0,48039,14.2,45,15647
LOAN_00001256,MEM_0001256,30629,1056, 36 months,12.15,1217.0220580615644,A,5 years,MORTGAGE,176061,Not Verified,2016-04-20,Charged Off,credit_card,38.34,0,686,691,24,1,33075,84.8,31,48115
LOAN_00001257,MEM_0001257,9436,33911, 60 months,20.5,1407.1365555475284,D,1 year,MORTGAGE,31736,Not Verified,2017-08-02,Fully Paid,home_improvement,27.11,4,724,729,13,0,46574,18.1,38,44168
LOAN_00001258,MEM_0001258,13984,9559, 36 months,18.03,1497.9839056638507,C,1 year,MORTGAGE,125330,Verified,2018-07-30,Fully Paid,home_improvement,22.43,1,807,812,6,2,11890,11.6,49,35004
LOAN_00001259,MEM_0001259,34039,27058, 36 months,9.69,678.9795559262145,C,5 years,OWN,38494,Source Verified,2016-06-04,Charged Off,credit_card,39.82,3,804,809,19,2,2807,97.7,42,12433
LOAN_00001260,MEM_0001260,20895,23745, 36 months,7.92,379.2563091864417,B,1 year,MORTGAGE,188982,Source Verified,2017-07-30,Fully Paid,car,21.38,3,664,669,26,0,8100,55.0,49,43453
LOAN_00001261,MEM_0001261,19155,1615, 60 months,20.58,862.0060338201112,C,3 years,MORTGAGE,87894,Not Verified,2016-06-06,Fully Paid,car,38.68,1,614,619,27,1,13282,86.9,15,31759
LOAN_00001262,MEM_0001262,11616,9062, 36 months,14.01,1327.6449002247723,B,1 year,MORTGAGE,121831,Not Verified,2018-09-27,Charged Off,debt_consolidation,0.49,0,660,665,20,2,37501,24.7,26,23732
LOAN_00001263,MEM_0001263,38129,29214, 36 months,11.38,725.3111984711384,C,1 year,MORTGAGE,148996,Not Verified,2015-01-20,Fully Paid,major_purchase,22.0,1,633,638,24,1,36328,94.5,36,25432
LOAN_00001264,MEM_0001264,25574,39745, 60 months,11.53,782.8289887297676,D,10+ years,MORTGAGE,166826,Source Verified,2017-08-10,Charged Off,other,11.56,4,717,722,3,1,28399,90.0,40,45216
LOAN_00001265,MEM_0001265,4430,11681, 60 months,14.06,244.93670359534872,D,1 year,MORTGAGE,39011,Not Verified,2016-08-12,Fully Paid,credit_card,15.83,3,632,637,13,1,35927,53.8,16,9492
LOAN_00001266,MEM_0001266,13676,7984, 60 months,7.16,659.6604642232535,D,3 years,RENT,151271,Source Verified,2018-10-19,Charged Off,medical,3.52,3,817,822,10,1,30227,84.2,22,39562
LOAN_00001267,MEM_0001267,11816,28579, 36 months,18.939999999999998,611.1424742224383,D,2 years,RENT,43197,Verified,2018-01-24,Current,car,10.57,1,620,625,20,0,13556,38.4,13,24790
LOAN_00001268,MEM_0001268,33733,26274, 36 months,20.27,559.948329154902,E,< 1 year,MORTGAGE,191568,Not Verified,2015-11-20,Late (31-120 days),major_purchase,22.79,0,743,748,28,1,43887,60.2,15,11711
LOAN_00001269,MEM_0001269,21144,38739, 36 months,16.51,1336.5830713900898,B,5 years,OWN,144795,Verified,2015-06-01,Fully Paid,debt_consolidation,28.85,0,745,750,13,2,4240,66.5,41,23764
LOAN_00001270,MEM_0001270,3050,28399, 36 months,29.53,135.98707815788276,G,5 years,MORTGAGE,150971,Source Verified,2017-06-23,Charged Off,debt_consolidation,36.41,2,610,615,3,2,17759,84.7,22,19750
LOAN_00001271,MEM_0001271,34933,32481, 36 months,10.55,1459.613415201153,C,3 years,MORTGAGE,156292,Verified,2016-12-08,Current,credit_card,9.27,2,612,617,20,1,35931,65.2,33,27018
LOAN_00001272,MEM_0001272,25951,1944, 36 months,16.71,61.95789664604724,D,< 1 year,MORTGAGE,38797,Verified,2018-04-18,Fully Paid,credit_card,31.82,1,611,616,28,2,2513,97.9,34,19424
LOAN_00001273,MEM_0001273,33413,29457, 60 months,17.19,1421.1113202272231,D,1 year,RENT,126597,Not Verified,2016-09-04,Late (31-120 days),major_purchase,0.98,1,823,828,4,0,28889,1.2,18,1971
LOAN_00001274,MEM_0001274,35801,10114, 36 months,21.52,844.6688791158881,C,10+ years,OWN,130161,Not Verified,2018-08-01,Charged Off,major_purchase,35.75,3,630,635,9,1,33120,83.5,38,26024
LOAN_00001275,MEM_0001275,33913,19130, 36 months,26.92,1068.5456043801678,G,5 years,MORTGAGE,68551,Source Verified,2017-05-18,Default,medical,23.79,3,614,619,7,2,29170,29.9,22,21900
LOAN_00001276,MEM_0001276,26280,13312, 36 months,19.58,321.34263205792865,B,1 year,OWN,114191,Source Verified,2018-11-14,Charged Off,medical,33.83,1,775,780,26,1,28380,11.2,37,43303
LOAN_00001277,MEM_0001277,25557,33596, 60 months,18.03,998.6067315740802,C,10+ years,MORTGAGE,68060,Source Verified,2016-05-27,Fully Paid,car,10.21,2,722,727,17,0,30116,21.5,13,29534
LOAN_00001278,MEM_0001278,36400,39551, 36 months,6.88,1328.8386193652123,A,3 years,MORTGAGE,169979,Source Verified,2017-07-24,Fully Paid,medical,14.92,0,824,829,25,0,21011,79.6,48,24812
LOAN_00001279,MEM_0001279,5494,10751, 60 months,18.91,252.24620275879482,B,10+ years,RENT,122918,Verified,2016-09-10,Fully Paid,major_purchase,3.88,3,650,655,21,2,34699,39.9,20,35539
LOAN_00001280,MEM_0001280,16152,7907, 36 months,19.5,234.26833779627043,D,3 years,RENT,109030,Source Verified,2016-02-12,Current,home_improvement,3.15,3,742,747,20,1,38763,66.4,11,49247
LOAN_00001281,MEM_0001281,24895,29114, 60 months,24.87,490.7679682667355,A,10+ years,MORTGAGE,137974,Verified,2017-02-26,Charged Off,major_purchase,33.06,2,703,708,25,0,42529,65.8,7,4283
LOAN_00001282,MEM_0001282,10155,26009, 60 months,21.87,284.50254408932733,E,3 years,RENT,103268,Source Verified,2017-09-16,Late (31-120 days),medical,11.88,2,605,610,2,1,44946,34.7,43,1375
LOAN_00001283,MEM_0001283,32883,20310, 60 months,21.74,210.4364797353533,D,2 years,RENT,47345,Not Verified,2015-08-07,Fully Paid,home_improvement,14.11,0,616,621,24,2,47168,53.1,10,48916
LOAN_00001284,MEM_0001284,2828,36725, 36 months,18.3,1033.562602178673,C,3 years,MORTGAGE,83073,Source Verified,2016-04-30,Charged Off,medical,21.22,0,627,632,15,1,8819,50.8,7,42618
LOAN_00001285,MEM_0001285,33123,19996, 60 months,22.36,360.0485901731117,B,1 year,MORTGAGE,149905,Verified,2017-02-20,Charged Off,other,26.83,3,682,687,2,1,3467,43.4,19,9281
LOAN_00001286,MEM_0001286,38573,7047, 36 months,24.94,1017.17160413288,A,2 years,MORTGAGE,170481,Verified,2018-03-17,Late (31-120 days),home_improvement,1.87,1,828,833,12,0,7783,24.7,7,42304
LOAN_00001287,MEM_0001287,1806,29767, 60 months,25.58,1299.7973793179337,F,1 year,RENT,30556,Verified,2017-01-05,Fully Paid,debt_consolidation,22.97,4,787,792,6,1,44986,46.1,46,36164
LOAN_00001288,MEM_0001288,30757,17347, 36 months,17.25,995.4359475488508,D,10+ years,MORTGAGE,63151,Verified,2018-03-23,Fully Paid,major_purchase,24.4,2,815,820,15,0,42847,7.4,27,38221
LOAN_00001289,MEM_0001289,35636,37527, 60 months,6.58,223.08225137733132,B,3 years,RENT,176789,Verified,2016-08-28,Late (31-120 days),other,34.02,1,802,807,22,2,5542,71.0,5,43482
LOAN_00001290,MEM_0001290,15561,25102, 60 months,19.53,881.6874823687953,A,2 years,RENT,151778,Verified,2018-12-03,Fully Paid,debt_consolidation,6.19,4,809,814,7,2,36084,49.2,29,16286
LOAN_00001291,MEM_0001291,25262,5263, 36 months,19.17,620.7615921067487,B,10+ years,MORTGAGE,41944,Verified,2016-08-27,Current,credit_card,18.01,4,821,826,10,1,14371,79.8,47,6886
LOAN_00001292,MEM_0001292,15899,2902, 60 months,20.51,547.8878582476174,B,< 1 year,RENT,133568,Source Verified,2015-02-14,Fully Paid,debt_consolidation,18.97,3,838,843,20,2,39524,22.0,37,13004
LOAN_00001293,MEM_0001293,16934,31823, 36 months,10.49,511.87062951325663,D,3 years,RENT,47302,Source Verified,2018-09-10,Fully Paid,debt_consolidation,33.9,2,601,606,15,2,11428,40.0,8,13294
LOAN_00001294,MEM_0001294,39197,31540, 60 months,18.07,1397.676724538486,D,2 years,MORTGAGE,184151,Source Verified,2017-03-21,Fully Paid,credit_card,14.5,4,743,748,18,2,34971,91.9,49,2055
LOAN_00001295,MEM_0001295,37332,36335, 60 months,10.91,1126.6358121827052,C,10+ years,MORTGAGE,91256,Not Verified,2016-07-16,Fully Paid,other,3.24,1,799,804,8,0,7712,52.4,37,19114
LOAN_00001296,MEM_0001296,35157,11190, 36 months,23.21,244.08074489142774,E,2 years,MORTGAGE,85141,Verified,2015-01-17,Fully Paid,major_purchase,24.05,2,616,621,19,2,40026,91.3,37,29579
LOAN_00001297,MEM_0001297,12593,28690, 36 months,9.81,740.2079456120724,B,2 years,RENT,75753,Source Verified,2018-03-05,Fully Paid,medical,26.48,4,803,808,28,0,37291,39.7,5,18976
